,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 10057, 1)",324.3571428571429,-298.27599999999995,-8184.9285714285725,0.02571428571428669,464.40000000000003,-6.2812857142857155,-68.92857142857133,2.7768142857142806,-1772.9428571428575,-1886.828571428572,-107.80314285714286,1.1398714285714289,0.5832714285714284,1289.357142857143,-14.310714285714287,-1.0714285714285703,9.687142857142845,-12.646285714285717,25.612857142857138,3.5432857142857106
"(2010, 10073, 1)",-340.6857142857143,-378.97628571428567,-9375.514285714286,-13.495714285714282,268.3571428571429,6.242857142857142,38.7285714285714,3.792185714285713,-130.71428571428567,-1357.5,-19.617857142857147,0.47152857142857163,0.04221428571428576,588.4285714285714,-0.20028571428571462,-0.7398285714285711,-5.851428571428585,-5.56457142857143,-23.511428571428553,3.6014285714285714
"(2010, 10075, 1)",99.98571428571427,-107.87385714285713,-2855.7571428571428,-18.137142857142855,268.62857142857143,-11.691285714285712,-154.24285714285713,1.3646571428571441,-722.585714285714,769.6000000000008,-36.73957142857142,0.38104285714285735,0.010014285714285975,560.7142857142858,-2.5414285714285714,0.23335714285714304,28.24857142857143,11.240285714285715,-142.06571428571425,1.2572857142857146
"(2010, 10081, 1)",590.2142857142856,-54.09114285714284,-5463.442857142857,-1.9542857142857102,246.0285714285714,-3.9422857142857133,-172.4142857142857,1.5133285714285751,-1269.9285714285713,-1888.4285714285706,-64.92657142857142,0.6347285714285715,0.2636142857142858,575.4714285714285,-9.012857142857142,-0.7929999999999997,-8.147142857142853,-7.224,39.472857142857144,0.15357142857142847
"(2010, 10083, 1)",452.2571428571432,-303.11185714285716,-7852.657142857144,26.339999999999996,611.2571428571429,4.530285714285714,-36.799999999999955,8.336500000000001,-442.742857142857,2038.2000000000007,-29.689571428571412,1.2282857142857146,0.7347571428571427,1403.5428571428572,-0.5708571428571432,0.006657142857142695,-42.86285714285711,2.6637142857142884,172.60285714285715,3.9895714285714305
"(2010, 10087, 1)",697.3428571428572,-272.71257142857144,-7113.814285714287,-4.075714285714284,188.1857142857143,-1.9304285714285712,-107.81428571428575,4.877814285714285,-475.2714285714287,-1362.3285714285712,-17.55757142857143,0.5518000000000002,0.25052857142857154,455.11428571428576,-1.1932857142857145,-0.7061285714285712,-54.21285714285713,-22.02085714285714,-25.16428571428571,0.8675714285714289
"(2010, 10093, 1)",322.97142857142853,-384.33671428571427,-7935.414285714287,1.571428571428573,202.45714285714286,-4.647571428571428,-9.35714285714289,0.772000000000002,-799.8,-1250.9571428571426,-36.95828571428571,0.6047142857142859,0.05620000000000025,706.6285714285714,-4.728285714285715,-0.5658999999999998,-20.128571428571433,-23.83785714285714,51.38857142857144,2.1325714285714295
"(2010, 10095, 1)",-345.58571428571395,-556.574,-13420.142857142855,-42.074285714285715,3.9571428571429124,-21.379857142857144,-703.6571428571427,-6.444871428571428,-2342.914285714286,-9323.885714285714,-101.88242857142862,-0.48891428571428563,-1.0649857142857138,171.52857142857135,1.1357142857142857,-3.063642857142857,-200.0671428571428,-7.37442857142857,-94.86285714285711,-14.632857142857144
"(2010, 10098, 1)",-389.1285714285716,-120.96457142857142,-2952.5,-10.00142857142857,223.82857142857142,-24.762571428571427,-916.5857142857144,9.965028571428572,-2693.385714285714,-8078.4857142857145,-100.54342857142856,0.6777000000000001,0.6840857142857143,455.8,1.4,-0.29297142857142844,-55.23857142857142,-2.363428571428571,-114.91428571428571,-10.887714285714285
"(2010, 10099, 1)",886.9571428571428,-154.85399999999998,-5695.228571428571,2.780000000000001,290.54285714285714,0.5370000000000008,29.242857142857133,7.7667142857142855,-351.9571428571428,-64.74285714285725,-9.150571428571425,0.8586,0.5949142857142858,603.8285714285714,-0.8125714285714287,0.03414285714285725,-1.5057142857142907,-5.248714285714282,62.721428571428575,2.760714285714286
"(2010, 20002, 1)",1253.378571428571,-810.2904285714287,-15270.285714285714,-69.85642857142857,517.3214285714286,-13.094642857142858,22.899999999999864,1.7305285714285645,228.5928571428567,174.3571428571413,-38.41957142857146,0.5632071428571424,0.051685714285715,-8159.200000000001,-2.17357142857143,-3.0616142857142856,-145.74428571428575,-4.105428571428575,-1.691428571428503,10.985357142857147
"(2010, 20019, 1)",1428.357142857143,-39.938571428571436,-6856.785714285716,-4.01428571428572,132.1428571428571,-6.943571428571428,-395.14285714285734,-69.00192857142858,-1020.2857142857147,2610.4285714285716,-133.04642857142855,0.3059285714285713,0.14621428571428607,1382.5,-12.338571428571427,-3.045642857142857,45.07857142857142,-6.689285714285717,121.94285714285714,0.7228571428571442
"(2010, 20022, 1)",1618.642857142857,-401.95928571428567,-21209.27142857143,-20.56428571428569,576.1428571428572,-10.734000000000016,-133.5857142857144,-12.232500000000002,-212.57142857142844,3288.2857142857156,-74.31357142857138,0.7226428571428576,-0.20078571428571346,1055.7142857142858,-2.737857142857143,-1.737571428571429,-119.16428571428571,4.0158571428571435,59.254285714285714,-2.042285714285722
"(2010, 20039, 1)",94.71428571428578,-261.49857142857144,-15424.642857142859,-14.699999999999989,287.2857142857143,-6.659285714285716,130.52857142857147,-3.473142857142861,-112.85714285714289,1991.7142857142858,-12.374285714285719,0.36157142857142877,-0.3412857142857144,-806.8571428571427,-2.1999999999999997,-0.08471428571428574,51.2,3.610000000000001,6.657142857142873,4.427142857142857
"(2010, 20041, 1)",1469.2857142857144,-258.3928571428571,-7172.5142857142855,9.257142857142867,582.5714285714286,4.444357142857143,-451.07142857142867,-67.10414285714288,-2664.5714285714284,1970.5714285714275,-181.7299999999999,0.8874285714285719,0.7679999999999998,2174.285714285714,-12.728571428571431,-2.2539999999999996,128.79999999999998,11.495928571428571,275.59214285714285,-15.539500000000004
"(2010, 20057, 1)",1736.442857142857,48.81428571428572,-3256.6285714285714,29.48571428571428,657.5857142857143,8.706571428571426,494.29999999999995,15.594214285714285,1282.0,6667.028571428571,42.20599999999999,1.6288999999999998,1.6589857142857145,1476.6,-0.9435714285714294,0.9601999999999999,104.21428571428571,10.787285714285712,12.11571428571429,6.7441428571428546
"(2010, 20063, 1)",9757.714285714286,-998.1785714285716,-62765.69999999998,197.88571428571427,2837.714285714286,86.58128571428571,1492.4142857142858,39.66314285714286,3799.7142857142862,36776.57142857143,-1.2071428571428555,6.2625714285714285,6.1494285714285715,5788.285714285715,1.8428571428571416,-0.34971428571428476,474.3857142857143,-148.0191428571428,611.6714285714286,19.88285714285714
"(2010, 20071, 1)",20865.392857142855,-2838.0417857142866,-66259.5,-119.56785714285718,5264.75,128.26178571428574,3145.057142857143,147.46739285714287,10978.285714285714,65588.53571428571,-35.79821428571404,15.00042857142857,11.14535714285714,8397.035714285714,21.660714285714278,1.7093214285714318,426.1285714285714,40.50714285714284,1215.4392857142857,84.48607142857144
"(2010, 20076, 1)",5709.857142857143,-546.089285714286,-19088.742857142857,-116.82000000000002,2085.3142857142857,5.556714285714278,48.4142857142856,48.463442857142866,354.6714285714279,8922.614285714288,-237.0478571428572,5.151557142857143,5.0248285714285705,4415.042857142857,1.9977142857142898,1.675985714285714,237.2285714285714,-4.049571428571426,421.1114285714286,10.525285714285715
"(2010, 20077, 1)",9464.885714285714,-1728.2638571428574,-68599.11428571428,15.985714285714266,1647.4571428571435,46.23171428571426,-1088.4571428571426,-190.37292857142847,-2123.885714285714,20218.614285714284,-433.0028571428571,3.5718571428571426,2.8508571428571425,7541.785714285715,-9.925999999999998,-11.903928571428569,162.5642857142857,-45.88571428571427,558.1500000000001,-50.96728571428571
"(2010, 20078, 1)",-79.85714285714312,-1087.0471428571427,-25551.142857142855,-83.55714285714288,207.57142857142856,-34.88285714285714,-902.7428571428572,-57.898285714285706,-4093.857142857143,-13150.285714285717,-251.3471428571429,-2.2847857142857144,-2.358142857142857,-1192.2857142857142,-14.708571428571428,-9.303428571428572,-245.25714285714287,2.22071428571428,71.70714285714286,-25.022142857142846
"(2010, 20079, 1)",-13.637142857142862,-270.83065714285715,-10350.357142857143,-20.678000000000004,121.28571428571428,-14.536428571428573,-660.4285714285714,-27.10142857142857,-1853.2142857142858,-1438.3628571428562,-107.43148571428569,0.2062857142857144,0.0813571428571429,652.7142857142857,1.1714285714285715,-0.8048571428571432,55.92142857142857,-13.81428571428571,19.464285714285722,-13.471428571428572
"(2010, 20084, 1)",1113.1485714285714,-2465.9478000000004,-20344.5,-479.31371428571447,196.78571428571433,-36.300000000000004,-468.2142857142858,-50.48342857142856,-1168.2857142857142,1335.494285714285,-420.74148571428566,0.5250714285714286,-0.05778571428571411,1321.0,3.2642857142857142,-2.0004285714285714,46.80714285714285,-10.968571428571437,95.27857142857144,-6.379285714285711
"(2010, 20090, 1)",2168.391428571429,-528.6686857142854,-14743.685714285712,20.199428571428584,1097.6742857142858,3.2692571428571355,417.5428571428572,-7.60741714285713,-1587.6400000000003,5365.139999999998,-175.96314285714288,1.5218942857142852,0.7957828571428567,783.0714285714284,-31.582142857142863,-1.546199999999999,32.53742857142856,26.1818,282.99314285714286,5.7049428571428535
"(2010, 20098, 1)",6197.571428571428,-177.15714285714284,-53403.28571428572,105.4642857142857,1553.9285714285713,50.66285714285714,921.9928571428571,23.636785714285715,2288.785714285714,19611.214285714286,12.995000000000005,4.034285714285714,3.771214285714286,3376.4285714285716,-10.899999999999995,0.15335714285714186,154.85714285714283,-242.60428571428577,337.04285714285714,25.38642857142857
"(2010, 20099, 1)",2924.857142857143,-247.4028571428571,-9267.785714285714,26.814285714285717,816.4285714285714,27.212142857142858,750.0714285714286,17.208857142857145,1752.0,4295.857142857143,47.98285714285714,2.5635714285714286,1.4627142857142856,2282.1428571428573,-3.5700000000000003,-0.673571428571428,-154.97142857142865,19.10142857142857,201.1,22.045714285714286
"(2010, 20109, 1)",1559.4285714285713,113.84499999999997,-970.9285714285716,46.385714285714286,878.8571428571429,21.362857142857138,623.4285714285714,19.689500000000002,1105.3571428571431,9661.428571428572,31.536428571428544,2.0847857142857142,2.081642857142857,1878.5714285714287,-0.4128571428571419,2.0183571428571425,157.81428571428572,35.042142857142856,135.31428571428575,9.490714285714283
