,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 10097, 1)",9288.414285714285,985.9554285714286,12634.457142857143,211.87428571428575,3153.4142857142856,72.938,2082.828571428571,94.51694285714285,5636.200000000001,34297.18571428571,184.7185714285714,8.327514285714285,7.919442857142858,6109.857142857143,-1.625714285714288,8.578000000000001,542.4771428571429,114.86814285714286,704.2557142857142,65.06471428571429
"(2010, 10100, 1)",3162.357142857143,360.8935714285714,3402.357142857142,84.77857142857142,1320.2142857142858,28.752142857142857,858.2142857142858,38.003,1666.7857142857142,14153.714285714286,83.82428571428572,3.5537857142857145,2.799428571428572,2786.8571428571427,4.722857142857142,4.122428571428571,248.12857142857143,49.80571428571429,314.5857142857143,24.75642857142857
"(2010, 10106, 1)",5685.528571428571,599.3567142857142,4892.071428571428,147.89142857142858,1955.057142857143,40.549142857142854,1357.9285714285716,72.9983,2446.6428571428573,22804.72857142857,182.16500000000002,5.967728571428572,5.707428571428572,4168.685714285714,9.792857142857143,5.766114285714286,362.0028571428571,54.72385714285714,534.58,42.29242857142857
"(2010, 20001, 1)",6899.357142857143,738.7692857142857,-10314.285714285717,201.11428571428573,2505.0,65.85142857142857,2315.6428571428573,97.2975,4965.642857142857,30542.785714285714,320.92214285714283,7.984,7.430714285714285,5438.071428571428,15.3,7.706357142857144,501.72857142857146,-12.923571428571435,605.3571428571429,63.472857142857144
"(2010, 20007, 1)",6244.142857142857,622.6371428571429,-389738.2142857143,126.77142857142857,1998.7142857142858,53.09428571428572,1057.642857142857,67.53728571428572,3650.4285714285716,24366.214285714286,136.42571428571426,5.509,5.2945,3956.5714285714284,9.272857142857143,5.4154285714285715,330.48571428571427,-1634.050714285714,-489.67857142857144,37.325714285714284
"(2010, 20008, 1)",6271.677142857143,654.1178571428571,7173.147142857142,133.82857142857142,2036.6685714285713,62.10021428571429,1783.5885714285714,75.4739,4913.965714285714,26154.571428571428,230.12217142857142,6.021405714285714,5.846331428571429,4093.8342857142857,11.505485714285713,6.685502857142857,380.0,68.05485714285714,490.69057142857145,48.86577142857143
"(2010, 20014, 1)",12209.728571428572,1494.0021428571429,15946.957142857143,267.55857142857144,3499.2714285714287,108.25857142857143,2878.0857142857144,129.83101428571428,8817.942857142858,49692.614285714284,394.4304285714286,10.383714285714285,9.743514285714285,7098.842857142857,21.0,11.769242857142858,600.0,121.53,828.7557142857142,84.81757142857143
"(2010, 20016, 1)",3956.1285714285714,412.1884285714286,1244.7142857142862,109.49714285714286,1577.3285714285714,49.927571428571426,1429.4571428571428,56.574600000000004,2662.6428571428573,18309.12857142857,191.32185714285714,4.653742857142858,4.524814285714285,3154.2714285714287,8.217857142857142,5.281242857142857,315.3485714285714,25.414285714285718,394.61857142857144,35.01714285714286
"(2010, 20017, 1)",8996.07142857143,1170.0,13535.771428571428,224.0,2799.285714285714,94.67528571428572,2363.5714285714284,106.31428571428572,6661.428571428572,37737.5,328.4714285714286,8.563928571428571,8.291785714285714,5690.714285714285,15.635714285714286,9.000714285714285,505.0,87.79914285714285,665.3657142857143,67.884
"(2010, 20021, 1)",11091.142857142857,1160.65,10191.528571428571,221.59999999999997,3250.357142857143,116.03642857142857,2505.921428571429,114.56857142857143,6953.785714285714,42148.0,354.7235714285714,9.631785714285714,9.047285714285714,6850.0,20.76785714285714,8.734428571428571,497.85714285714283,130.4142857142857,843.5714285714286,77.13428571428571
"(2010, 20031, 1)",4718.785714285715,455.57714285714286,-10.928571428572468,89.52142857142857,1460.7857142857142,40.982142857142854,1027.5,48.998571428571424,3185.9285714285716,19873.571428571428,136.93857142857144,3.9996428571428573,3.8360000000000003,2973.4285714285716,7.1571428571428575,3.927285714285714,255.24285714285713,19.975,228.65000000000003,30.555714285714288
"(2010, 20032, 1)",6283.2,468.3985714285714,4769.928571428571,142.71428571428572,2117.9142857142856,53.27942857142857,1665.2571428571428,84.81385714285715,4677.971428571429,27770.77142857143,254.3657142857143,6.642914285714285,6.197857142857144,4613.857142857143,13.47514285714286,6.457571428571429,387.62857142857143,48.36214285714286,329.97857142857146,54.335
"(2010, 20033, 1)",6758.142857142857,884.4742857142858,12009.0,198.75714285714287,2734.9285714285716,68.34857142857143,2274.6428571428573,91.62642857142858,3065.5714285714284,29687.071428571428,241.565,7.978642857142857,7.5375,5614.285714285715,-1.7714285714285758,7.515000000000001,573.2142857142857,91.44428571428571,698.2,64.55785714285715
"(2010, 20034, 1)",12954.0,1181.2171428571428,1117.4285714285725,252.97142857142856,3867.8571428571427,119.64857142857143,2920.671428571429,129.2362857142857,10296.142857142857,53943.857142857145,390.32,10.594142857142856,9.332571428571429,7632.285714285715,24.299999999999997,11.206714285714286,536.0714285714286,66.06,867.7,88.12142857142857
"(2010, 20037, 1)",9778.57142857143,1109.6357142857144,-6502.857142857145,220.34285714285713,2893.5714285714284,100.51428571428572,2354.285714285714,109.14285714285714,6707.857142857143,39325.0,331.23571428571427,8.572142857142858,8.357142857142858,5700.0,17.4,9.300714285714285,510.0,15.828571428571422,644.2857142857143,67.95
"(2010, 20040, 1)",9299.642857142857,1059.2414285714285,9687.357142857143,196.19285714285718,2609.285714285714,83.89,2073.285714285714,78.98349999999999,6420.285714285714,36537.28571428572,289.23071428571427,8.329928571428571,8.097642857142857,5963.357142857143,17.042857142857144,7.914642857142857,506.1928571428571,69.79357142857143,607.5357142857143,66.49642857142857
"(2010, 20042, 1)",6381.34,861.1757714285715,7756.988571428572,138.94242857142856,1678.1485714285714,61.572857142857146,1191.192857142857,63.77768714285714,4255.484285714286,26164.465714285714,177.018,5.187374285714286,4.96373,3507.0714285714284,8.880357142857143,4.998814285714285,244.60485714285716,53.05148571428572,318.4971428571429,37.725071428571425
"(2010, 20043, 1)",3722.357142857143,587.745,5881.571428571428,78.73571428571428,1212.2142857142858,39.08571428571429,822.7857142857142,46.95278571428572,2618.5714285714284,17168.071428571428,131.42214285714286,3.7238571428571428,3.656,2478.785714285714,7.5,3.7170714285714284,200.4857142857143,39.31214285714286,170.5142857142857,26.841428571428573
"(2010, 20049, 1)",16457.334285714285,1851.5814285714287,20989.84857142857,389.8957142857143,5131.32,178.25458571428572,4254.498571428571,171.48218857142857,11206.25,66388.8,522.0566142857143,14.560589999999998,14.487339999999998,10337.022857142858,25.845357142857143,14.348284285714284,913.7771428571428,175.15064285714286,1207.624857142857,111.85504285714285
"(2010, 20050, 1)",3038.357142857143,330.5935714285714,4336.071428571428,66.92857142857143,1057.0714285714287,27.54642857142857,856.7428571428571,30.75414285714286,2123.9285714285716,12587.642857142857,93.86357142857142,2.926,2.870071428571429,2143.214285714286,1.3607142857142849,3.087357142857143,197.4142857142857,39.555,204.51428571428573,22.907857142857143
"(2010, 20052, 1)",7253.357142857143,697.5028571428571,-1320.7142857142862,140.5928571428571,2122.785714285714,68.13071428571429,1719.6571428571428,75.08,5230.071428571428,26241.0,246.17285714285714,6.300785714285715,4.688857142857143,4656.571428571428,14.4,4.932571428571428,246.54285714285714,52.40428571428571,493.5571428571428,53.07642857142857
"(2010, 20053, 1)",2538.4285714285716,386.78499999999997,-592.5,64.31428571428572,1066.7142857142858,22.204285714285717,374.3571428571429,34.8915,864.5714285714284,11196.5,52.360714285714295,3.032642857142857,2.776857142857143,2182.5,5.7749999999999995,3.064642857142857,188.74285714285713,24.122857142857143,199.77857142857144,13.912142857142857
"(2010, 20060, 1)",5458.657142857143,650.5425714285714,1890.6857142857134,75.14285714285715,1638.857142857143,48.981428571428566,938.7142857142857,59.411,3766.714285714286,23099.457142857143,156.9557142857143,4.755771428571428,4.538285714285714,3485.0,8.32857142857143,4.068428571428572,222.0857142857143,48.73714285714286,-8.099999999999966,33.338
"(2010, 20061, 1)",5446.071428571428,526.73,1444.0714285714294,114.73571428571428,1747.642857142857,49.64642857142857,1296.0,62.04485714285714,3155.0714285714284,23323.714285714286,176.87571428571428,5.0205,5.059142857142856,3633.4285714285716,7.728571428571428,4.764571428571428,315.45714285714286,30.28071428571429,290.26428571428573,37.34142857142857
"(2010, 20062, 1)",12482.857142857143,1226.6371428571429,8277.92857142857,213.0642857142857,2974.785714285714,119.14642857142857,1653.7142857142858,36.851,7171.0,46062.357142857145,206.4592857142857,8.793142857142858,8.84892857142857,6967.428571428572,18.502857142857142,7.65957142857143,565.5,83.12214285714285,809.2714285714286,65.49714285714285
"(2010, 20068, 1)",7980.608571428572,1010.006,11682.68857142857,193.2,2443.0385714285712,84.91842857142858,2008.4185714285713,88.47727857142857,5307.734285714286,33592.29285714286,266.9261142857143,7.222051428571429,7.152354285714285,4887.18,11.620728571428572,7.508254285714285,440.0,85.35828571428571,615.9322857142857,55.109942857142855
"(2010, 20075, 1)",34876.57142857143,3753.845714285714,44198.42857142857,831.5999999999999,11050.0,296.74285714285713,9938.57142857143,397.25,26557.14285714286,139638.85714285713,1258.4285714285713,32.38342857142858,31.892857142857146,22671.428571428572,51.24285714285713,34.25714285714285,2100.0,344.00714285714287,2699.214285714286,250.7442857142857
"(2010, 20082, 1)",10013.714285714286,1168.0457142857142,13330.785714285714,243.77142857142854,3713.4285714285716,120.79214285714286,3054.5714285714284,125.34657142857142,7168.0,43344.0,400.06857142857143,10.528571428571428,10.57942857142857,7397.714285714285,16.571428571428573,11.118857142857145,710.4285714285714,122.47571428571428,683.2,75.26857142857142
"(2010, 20083, 1)",11914.285714285714,1231.182857142857,15752.142857142857,256.9571428571428,3684.8571428571427,108.36571428571429,3255.4285714285716,128.97257142857143,9494.857142857143,46556.71428571428,417.74,10.61442857142857,10.172285714285714,7507.142857142857,17.328571428571422,11.610285714285714,617.8,145.51142857142858,800.7428571428571,81.83857142857143
"(2010, 20085, 1)",12422.285714285714,1409.3814285714286,15627.928571428572,286.6571428571428,4343.428571428572,120.01714285714286,3719.5714285714284,152.46657142857143,9033.0,52121.857142857145,491.11857142857144,12.547142857142855,12.370857142857142,8872.0,20.77142857142857,13.593857142857141,823.4285714285714,131.44357142857143,869.5214285714286,94.60071428571429
"(2010, 20086, 1)",12997.391428571429,1690.0,20009.04,336.0,4399.5257142857145,146.7877142857143,3815.7314285714288,166.8806857142857,9481.108571428571,56558.5,534.6650285714286,13.376048571428573,12.894545714285712,8893.834285714285,25.62691428571429,14.634074285714284,835.0,147.60128571428572,1081.404857142857,105.92648571428572
"(2010, 20091, 1)",9811.857142857143,1092.3614285714286,13232.428571428572,197.88571428571427,2937.4285714285716,92.94285714285715,2418.1428571428573,103.21085714285715,7922.142857142857,38213.857142857145,323.2814285714286,8.400571428571428,8.291714285714287,5666.285714285715,14.999999999999996,9.520714285714286,475.8,112.12714285714286,627.0714285714286,65.22857142857143
"(2010, 20092, 1)",9274.142857142857,1044.0324285714287,-8352.442857142858,210.09285714285713,2815.0142857142855,79.886,2237.4857142857145,95.67412857142857,6312.128571428571,35548.77142857143,267.1287142857143,8.11912857142857,8.0404,5746.0,6.929285714285713,7.71524285714286,455.5457142857143,15.947142857142865,648.6071428571429,65.40714285714286
"(2010, 20093, 1)",4691.285714285715,-76.10928571428565,1563.0714285714284,107.44285714285714,1632.7142857142858,49.28357142857143,1337.4285714285716,57.22107142857143,2994.214285714286,21154.5,175.25214285714287,4.726071428571428,4.543857142857142,3192.6428571428573,9.571428571428571,5.157642857142857,202.60000000000002,46.254285714285714,359.6071428571429,36.00857142857143
"(2010, 20094, 1)",3172.5714285714284,390.0,5192.185714285714,75.6,1195.7142857142858,33.57142857142857,1037.2,42.714285714285715,1937.142857142857,13850.057142857142,137.23085714285713,3.4588571428571435,3.3540571428571426,2292.8,5.485714285714285,4.351885714285714,239.4,44.51314285714286,299.93142857142857,26.72742857142857
"(2010, 20097, 1)",4488.842857142858,539.5501428571429,1935.2857142857138,100.34714285714286,1489.357142857143,55.65842857142857,1123.142857142857,54.60142857142857,3327.3571428571427,17983.485714285714,108.99028571428572,4.6487,4.202857142857143,3100.8571428571427,4.217142857142858,3.3708571428571426,157.82857142857142,30.668142857142858,364.9585714285714,37.594857142857144
"(2010, 20100, 1)",11131.57142857143,1291.922857142857,12817.071428571428,280.0,3626.5714285714284,103.83642857142857,3070.5714285714284,119.60857142857142,6871.714285714286,46915.142857142855,365.83428571428567,10.47642857142857,10.537714285714285,7344.0,10.168571428571425,10.986285714285717,695.0,107.15571428571428,936.0,76.36714285714285
"(2010, 20101, 1)",4964.25,647.7160714285715,6464.357142857143,153.09642857142856,1985.892857142857,48.42892857142857,1906.8214285714287,74.24239285714286,3012.9285714285716,22979.821428571428,239.09464285714284,6.153785714285715,5.827500000000001,4294.178571428572,8.096428571428572,6.558464285714286,435.0,57.027857142857144,554.7321428571429,49.39964285714286
"(2010, 20103, 1)",7304.657142857143,764.9881428571429,5649.257142857143,160.4942857142857,2196.421428571429,70.52542857142858,1839.2228571428573,76.19111428571429,4787.385714285714,27807.38,222.1634857142857,6.297200000000001,5.792337142857143,4500.162857142857,7.507142857142858,5.774697142857143,351.50214285714287,64.91982857142858,548.1911428571428,51.75447142857143
"(2010, 20104, 1)",7348.857142857143,840.2957142857142,9552.071428571428,158.75714285714287,2167.1428571428573,58.41357142857143,1868.5714285714284,83.66328571428572,5902.285714285715,28060.285714285714,258.84714285714284,6.789285714285715,6.552000000000001,4674.285714285715,13.5,6.260428571428571,349.1857142857143,75.49,450.6142857142857,55.24
"(2010, 20108, 1)",8460.785714285714,930.3357142857143,11304.5,200.15714285714287,2964.6428571428573,76.04928571428572,2294.9285714285716,78.50142857142858,5025.0,36476.71428571428,304.26714285714286,8.6635,7.956857142857141,4021.142857142857,14.938571428571429,8.379,624.1785714285714,108.79285714285714,780.4285714285714,68.19428571428571
"(2010, 20111, 1)",7684.165714285714,1040.0,7406.722857142857,162.4,1993.48,76.15437142857142,1514.1657142857143,73.9902,4920.971428571429,31044.788571428573,202.7558857142857,5.959354285714285,5.959948571428572,3996.2742857142857,9.997428571428571,6.494491428571428,315.0,56.763085714285715,484.84514285714283,44.06005714285714
"(2010, 30019, 1)",5863.892857142857,150.50107142857144,-88.35714285714312,114.00357142857142,1685.5714285714287,46.38607142857143,1043.1142857142859,50.55603571428571,4095.5714285714284,21355.178571428572,97.38535714285712,4.617285714285715,4.40607142857143,3441.964285714286,3.913571428571431,4.368607142857143,262.28214285714284,38.35642857142857,335.7035714285714,34.04571428571428
"(2010, 30032, 1)",7203.321428571428,899.2982142857143,3074.5714285714294,142.21785714285713,1993.607142857143,61.63178571428571,1208.2214285714285,64.17182142857143,3916.6428571428573,28142.39285714286,118.34392857142855,5.744214285714286,5.336928571428572,4129.25,3.267142857142856,5.539107142857143,310.0,51.004999999999995,443.7964285714286,42.88892857142857
"(2010, 30033, 1)",4816.892857142857,602.2510714285714,4150.785714285715,121.48214285714285,1665.25,57.47035714285714,1194.05,48.76339285714286,2784.0,22913.035714285714,140.23250000000002,4.357214285714285,3.700714285714286,3292.8214285714284,6.991428571428571,4.709821428571429,288.12857142857143,40.76142857142857,395.11785714285713,32.261785714285715
"(2010, 30034, 1)",2651.214285714286,139.5457142857143,3190.714285714286,74.02142857142857,925.5,31.65642857142857,737.8571428571429,34.79228571428571,1615.357142857143,11847.285714285714,99.93857142857144,2.7835000000000005,2.7241428571428568,1898.857142857143,4.568571428571428,2.767428571428572,173.12857142857143,35.67285714285714,239.62857142857143,21.29357142857143
"(2010, 30035, 1)",8546.964285714286,748.2360714285714,1944.9285714285706,155.21785714285716,2051.25,77.09321428571428,1347.2357142857143,75.51267857142857,4672.928571428572,28469.37857142857,160.70192857142857,6.394142857142857,5.599914285714286,4486.192857142857,4.2285714285714295,3.7718499999999997,226.0642857142857,62.35171428571428,491.135,48.79635714285715
"(2010, 30036, 1)",4974.714285714285,642.8185714285714,6882.428571428572,111.84285714285714,1568.7142857142858,43.08714285714286,675.7142857142858,59.136,2151.0,18897.428571428572,89.09714285714286,4.777,4.687714285714287,3198.285714285714,7.874285714285714,4.716857142857143,261.8285714285714,59.41428571428571,384.8285714285714,26.132857142857144
"(2010, 30042, 1)",2860.392857142857,-893.8389285714288,-864.3571428571431,49.660714285714285,972.4642857142857,14.335357142857141,816.9642857142857,37.022535714285716,1854.7857142857142,12597.32142857143,89.91392857142857,2.886857142857143,2.8485714285714283,1993.25,6.0,2.8969642857142857,161.67142857142858,29.92857142857143,243.38928571428573,23.679642857142856
"(2010, 30056, 1)",7258.607142857143,789.7167857142857,9551.92857142857,185.00357142857146,2557.1071428571427,55.02464285714286,1672.9071428571428,73.19203571428571,3206.857142857143,29245.178571428572,149.13392857142856,7.244785714285714,6.313071428571428,5587.107142857143,2.445714285714285,6.651392857142857,483.95,92.08571428571429,648.3607142857143,54.823928571428574
"(2010, 30057, 1)",8046.5,846.1721428571428,11925.428571428572,175.99285714285713,2390.6428571428573,78.64928571428571,2131.3571428571427,91.74464285714285,6251.714285714285,30381.785714285714,272.23214285714283,7.2214285714285715,6.858285714285714,5049.357142857143,11.322857142857142,6.9980714285714285,412.5285714285714,91.48571428571428,501.8928571428571,61.372142857142855
"(2010, 30059, 1)",7066.285714285715,463.52299999999997,11276.914285714285,195.3857142857143,2631.4285714285716,58.25328571428572,2156.2285714285713,100.78571428571429,4428.714285714286,30021.085714285713,289.4937142857143,8.169,7.6168000000000005,5553.2,13.628571428571428,8.8964,531.1,96.1,686.6542857142857,62.10971428571428
"(2010, 30060, 1)",11645.05,-14.212500000000091,4891.300000000003,272.38214285714287,3909.807142857143,114.05707142857142,2822.2785714285715,130.9770357142857,8433.6,45571.25,330.10164285714285,10.960285714285714,10.048085714285714,7937.307142857143,18.970857142857145,10.733950000000002,701.2428571428571,131.6447142857143,852.075,82.95707142857142
"(2010, 30065, 1)",6338.25,677.9053571428572,5241.428571428572,137.2892857142857,2030.3214285714287,61.16321428571428,1616.6785714285713,70.52039285714285,4364.5,25116.178571428572,195.01535714285714,5.7092857142857145,5.597,3867.1071428571427,5.1571428571428575,6.551678571428572,362.5,57.78142857142857,438.60357142857146,45.736785714285716
"(2010, 30067, 1)",9414.57142857143,378.79714285714294,10886.0,244.77142857142857,3576.285714285714,122.16285714285715,3028.5714285714284,129.24971428571428,6444.0,41458.28571428572,407.5314285714286,10.298000000000002,10.082285714285716,6898.857142857143,20.468571428571426,11.624571428571427,702.8857142857142,134.57142857142858,854.8857142857142,78.63142857142857
"(2010, 30072, 1)",8323.5,842.6899999999999,6924.785714285714,186.2,2851.0,94.19857142857143,2056.5714285714284,101.7375,5409.0,33844.0,265.3364285714286,8.203785714285715,7.588785714285716,5840.642857142857,14.014285714285716,8.008214285714287,242.55,89.15857142857143,714.6928571428572,61.515
"(2010, 30077, 1)",6280.357142857143,801.1800000000001,9343.857142857143,123.15714285714283,1941.0714285714287,59.23571428571428,1245.5142857142857,68.19535714285715,4009.7142857142853,24457.585714285713,135.7177142857143,5.732214285714286,5.634657142857144,3888.4857142857145,9.428571428571429,5.884971428571429,325.8142857142857,72.26614285714285,457.39714285714285,39.10328571428572
"(2010, 30080, 1)",9109.964285714286,1137.9482142857144,17488.64285714286,231.4892857142857,3591.75,87.78821428571429,3307.4785714285713,133.94896428571428,6038.785714285715,40775.55,441.6759285714286,10.818999999999999,10.319514285714284,7286.307142857143,19.028571428571432,12.24665,749.1,134.1582857142857,942.3578571428571,86.46364285714286
"(2010, 30084, 1)",8621.857142857143,979.3389285714286,5525.5714285714275,187.5,2880.214285714286,76.90428571428572,1824.2142857142858,80.42864285714286,4958.714285714286,33087.642857142855,158.51964285714286,7.6882142857142854,7.45257142857143,5963.714285714285,6.812857142857142,7.665928571428571,514.0,81.61714285714285,640.4142857142857,56.845
"(2010, 30087, 1)",5220.035714285714,476.8389285714286,1654.4285714285716,107.15357142857142,1692.5357142857142,40.68892857142857,1223.25,56.63167857142857,3787.071428571429,19518.892857142855,144.21464285714285,5.037928571428571,4.6385000000000005,3658.6785714285716,6.99857142857143,5.301107142857143,306.54285714285714,40.85285714285715,355.38214285714287,38.62607142857143
"(2010, 30091, 1)",4502.621428571429,359.95050000000003,4720.857142857142,84.08357142857145,1276.107142857143,47.94107142857143,634.3214285714287,47.787821428571434,2319.285714285714,17196.735714285714,107.74735714285714,3.6995000000000005,3.7008571428571426,2955.964285714286,9.0,1.2284642857142867,152.1142857142857,54.85,344.30357142857144,27.9375
"(2010, 30094, 1)",4624.114285714286,-301.0228571428572,-10072.142857142855,55.28285714285714,1253.1714285714286,23.092285714285715,942.3,44.84882857142857,3742.9714285714285,13856.199999999999,94.11057142857142,3.8307142857142864,3.168257142857142,3276.3142857142857,9.257142857142858,3.0433714285714286,-92.38571428571436,40.406285714285715,263.10285714285715,36.009142857142855
"(2010, 30099, 1)",3779.214285714286,418.9264285714286,5402.928571428572,73.31428571428572,1282.607142857143,39.86071428571429,971.4642857142858,34.34482142857143,2125.357142857143,17075.214285714286,120.17285714285714,3.8218928571428568,3.79675,2700.0,8.325714285714286,4.013285714285715,252.0,46.308214285714286,354.9142857142857,28.319642857142856
"(2010, 30100, 1)",9328.67857142857,871.2096428571429,9300.142857142857,196.14642857142857,2500.1785714285716,73.34678571428572,1604.2642857142857,93.52596428571428,6385.5,34820.55,206.9545,7.429857142857142,7.285442857142857,5049.021428571428,12.600000000000001,7.090935714285715,404.0857142857143,92.38542857142858,568.6292857142857,53.08221428571429
"(2010, 30108, 1)",6356.882857142858,669.0087285714286,9621.398571428572,154.74285714285716,2369.8928571428573,71.325,2065.3928571428573,76.56096428571429,4359.071428571428,27266.14285714286,261.60515714285714,6.624714285714286,6.587857142857142,4569.107142857143,9.502857142857144,7.658535714285716,457.42285714285714,88.95714285714286,566.3178571428572,53.97535714285714
"(2010, 30116, 1)",7289.821428571428,879.85,13718.75,194.94285714285715,2752.8571428571427,79.24642857142857,2451.4285714285716,94.07285714285715,5034.285714285715,32302.85714285714,319.3107142857143,7.931428571428572,7.795714285714286,5477.142857142857,12.399999999999999,8.838571428571429,529.3928571428571,104.28571428571429,703.7142857142857,65.4
"(2010, 30117, 1)",9073.328571428572,950.345,11732.442857142858,192.49999999999997,2733.0857142857144,87.11071428571428,2359.6285714285714,102.19542857142856,7934.028571428571,34609.92857142857,316.3505714285714,7.861185714285714,7.727985714285715,5397.4,16.174,8.356485714285714,471.8285714285714,102.79928571428572,584.8185714285714,65.639
"(2010, 30121, 1)",8099.357142857143,855.4917857142857,6971.3214285714275,205.37142857142854,2969.964285714286,65.36214285714286,2268.035714285714,96.88703571428572,5145.214285714286,31766.5,244.45749999999998,8.680785714285712,7.841285714285714,6439.107142857143,9.485714285714284,8.87332142857143,580.5857142857143,88.39857142857143,680.0392857142857,64.31321428571428
"(2010, 30122, 1)",7331.571428571428,849.9075,7650.035714285714,152.05714285714285,2097.0714285714284,56.80428571428571,1288.85,64.50246428571428,4458.785714285715,28757.571428571428,119.34535714285713,5.800142857142856,5.129142857142857,4326.107142857143,2.597142857142858,5.712892857142856,329.7035714285714,78.02928571428572,461.11785714285713,44.87214285714286
"(2010, 30127, 1)",7563.785714285715,813.25,13663.0,194.57142857142858,2622.9285714285716,92.19642857142857,2186.0,91.68178571428571,4754.071428571428,33144.642857142855,310.71785714285716,7.827714285714286,7.8170714285714284,5478.428571428572,14.755714285714285,7.683142857142858,510.14285714285717,100.27857142857142,713.5214285714286,62.855714285714285
"(2010, 30129, 1)",5953.0,622.5142857142857,9195.571428571428,175.95714285714286,2382.285714285714,54.07,2079.142857142857,91.47642857142857,3706.285714285714,25912.142857142855,245.35142857142858,6.670714285714285,6.995571428571428,5198.0,12.42,7.750857142857144,510.0,89.31714285714285,645.0,56.894285714285715
