,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 10097, 1)",7876.828571428571,801.9108571428571,8468.914285714287,188.54857142857145,3006.828571428571,49.876000000000005,1275.6571428571428,65.03388571428572,2222.4000000000005,26894.37142857143,-28.562857142857183,7.155028571428572,6.5388857142857155,5819.714285714285,-23.051428571428573,5.956000000000002,489.95428571428573,106.73628571428571,658.5114285714286,50.12942857142857
"(2010, 10100, 1)",2324.714285714286,201.78714285714284,-195.28571428571558,71.55714285714286,1290.4285714285713,13.504285714285714,486.42857142857144,24.006,223.57142857142844,11207.428571428572,0.6485714285714437,2.907571428571429,1.5988571428571436,2773.714285714286,1.3457142857142852,3.444857142857143,241.25714285714287,48.61142857142857,314.1714285714286,16.512857142857143
"(2010, 10106, 1)",5171.057142857143,418.71342857142855,-1815.8571428571431,133.38285714285715,1910.1142857142856,29.098285714285716,935.8571428571429,67.9966,1093.2857142857147,19209.457142857143,112.33000000000001,5.735457142857144,5.514857142857143,4137.371428571429,7.585714285714285,4.932228571428572,329.0057142857143,35.447714285714284,509.16,33.584857142857146
"(2010, 20001, 1)",6798.714285714285,567.5385714285715,-35428.571428571435,195.02857142857144,2460.0,63.70285714285714,2231.285714285714,94.595,4721.285714285715,29885.571428571428,306.8442857142857,7.867999999999999,7.261428571428571,5376.142857142857,15.3,7.112714285714286,478.45714285714286,-121.84714285714287,535.7142857142857,60.94571428571429
"(2010, 20007, 1)",5188.285714285714,335.2742857142856,-790876.4285714286,93.94285714285714,1947.4285714285713,30.18857142857143,445.2857142857142,57.074571428571424,1940.8571428571431,19532.428571428572,39.851428571428556,5.018,4.689,3913.1428571428573,6.245714285714286,4.330857142857143,320.9714285714286,-3344.101428571428,-1464.357142857143,25.65142857142857
"(2010, 20008, 1)",6243.354285714286,528.2357142857143,3746.2942857142853,119.25714285714287,2023.337142857143,60.200428571428574,1747.1771428571428,72.9478,4767.931428571428,26009.14285714286,209.24434285714284,5.942811428571428,5.792662857142857,4087.6685714285713,10.710971428571428,6.371005714285714,380.0,59.10971428571429,486.38114285714283,47.731542857142855
"(2010, 20014, 1)",11919.457142857143,1428.0042857142857,12493.914285714285,263.51714285714286,3498.542857142857,103.51714285714286,2836.1714285714284,123.66202857142858,8665.885714285714,49485.22857142857,381.8608571428571,10.06742857142857,9.087028571428572,7097.685714285714,21.0,11.638485714285714,600.0,113.06,817.5114285714286,83.63514285714285
"(2010, 20016, 1)",3912.2571428571428,304.37685714285715,-5510.5714285714275,106.99428571428571,1554.6571428571428,47.85514285714286,1398.9142857142856,53.1492,2525.285714285714,17818.257142857143,178.64371428571428,4.507485714285715,4.449628571428571,3108.542857142857,6.835714285714285,4.962485714285714,300.69714285714286,-9.171428571428564,369.2371428571429,32.034285714285716
"(2010, 20017, 1)",8992.142857142857,1170.0,11071.542857142857,224.0,2798.5714285714284,94.35057142857143,2357.1428571428573,104.62857142857143,6602.857142857143,37675.0,321.9428571428571,8.527857142857142,8.283571428571427,5681.428571428572,14.471428571428572,8.901428571428571,505.0,70.59828571428571,660.7314285714285,67.768
"(2010, 20021, 1)",10582.285714285714,761.3,1783.057142857142,182.79999999999998,2950.714285714286,105.07285714285715,2181.842857142857,95.13714285714286,6077.571428571428,34996.0,302.44714285714286,8.663571428571428,7.694571428571429,6800.0,20.235714285714284,5.368857142857143,375.71428571428567,127.82857142857142,827.1428571428571,73.26857142857143
"(2010, 20031, 1)",4137.571428571428,261.1542857142857,-8221.857142857145,64.24285714285713,1421.5714285714287,27.96428571428571,815.0,39.997142857142855,2721.857142857143,18247.14285714286,99.87714285714286,3.4992857142857146,3.2720000000000002,2946.8571428571427,5.314285714285715,3.0545714285714283,250.4857142857143,-15.049999999999997,77.30000000000007,24.111428571428572
"(2010, 20032, 1)",5566.4,26.79714285714283,-3460.1428571428587,103.42857142857144,1985.8285714285714,39.558857142857136,1350.5142857142855,81.62771428571429,4345.942857142857,25441.542857142857,228.73142857142858,6.2858285714285715,5.695714285714287,4527.714285714285,13.450285714285716,5.615142857142857,345.25714285714287,12.724285714285713,64.95714285714291,51.67
"(2010, 20033, 1)",6316.285714285714,858.9485714285714,9218.0,190.31428571428575,2669.8571428571427,60.69714285714285,1969.2857142857142,77.25285714285714,1231.1428571428569,26474.142857142855,121.13,7.457285714285714,6.975,5528.571428571428,-20.34285714285715,5.73,561.4285714285714,77.88857142857142,646.4,61.11571428571428
"(2010, 20034, 1)",11508.0,672.4342857142856,-19365.142857142855,203.54285714285714,3685.714285714286,102.29714285714286,2621.342857142857,104.47257142857143,9382.285714285714,51287.71428571428,319.64,9.288285714285713,6.865142857142858,7464.571428571428,24.299999999999997,9.013428571428573,392.1428571428571,-17.879999999999995,815.4,80.24285714285713
"(2010, 20037, 1)",9757.142857142857,1049.2714285714285,-28805.71428571429,219.48571428571427,2887.1428571428573,100.02857142857142,2328.5714285714284,108.28571428571429,6615.714285714285,39250.0,325.4714285714286,8.544285714285714,8.314285714285715,5700.0,17.4,9.10142857142857,510.0,-75.34285714285716,598.5714285714286,66.9
"(2010, 20040, 1)",8999.285714285714,948.4828571428571,3374.7142857142862,168.3857142857143,2368.5714285714284,76.78,1606.5714285714284,45.967,5530.571428571428,34474.57142857143,231.46142857142854,7.759857142857143,7.695285714285714,5926.714285714285,16.985714285714288,6.6292857142857144,497.3857142857143,33.587142857142865,535.0714285714287,59.99285714285715
"(2010, 20042, 1)",6062.68,812.3515428571428,4513.977142857143,123.88485714285714,1556.297142857143,55.145714285714284,1012.3857142857142,57.55537428571429,3940.9685714285715,24828.931428571428,154.036,4.874748571428571,4.5274600000000005,3414.1428571428573,6.960714285714286,4.197628571428571,199.2097142857143,39.10297142857143,196.99428571428572,32.45014285714286
"(2010, 20043, 1)",3344.714285714286,525.49,4563.142857142857,56.671428571428564,1174.4285714285713,31.17142857142857,675.5714285714286,45.90557142857143,2457.142857142857,15936.142857142857,121.84428571428572,3.5477142857142856,3.5120000000000005,2457.5714285714284,7.5,3.334142857142857,190.97142857142856,30.624285714285715,41.02857142857141,25.68285714285714
"(2010, 20049, 1)",16314.668571428572,1623.162857142857,13779.697142857141,384.99142857142857,5062.64,171.50917142857142,4058.997142857143,144.96437714285713,10092.5,63877.6,425.1132285714285,13.521179999999998,13.874679999999998,10274.045714285714,20.490714285714287,11.59656857142857,892.5542857142857,156.3012857142857,1185.2497142857144,98.71008571428571
"(2010, 20050, 1)",2776.714285714286,271.1871428571429,3072.1428571428573,55.45714285714286,1014.1428571428571,21.09285714285714,733.4857142857143,19.508285714285716,1597.857142857143,11275.285714285714,51.72714285714285,2.5520000000000005,2.5401428571428575,2086.4285714285716,-3.87857142857143,2.174714285714286,184.82857142857142,38.11,139.02857142857144,18.815714285714286
"(2010, 20052, 1)",6506.714285714285,355.00571428571425,-15641.428571428572,99.18571428571425,1845.5714285714284,55.26142857142857,1409.3142857142857,58.160000000000004,4440.142857142857,19382.0,209.34571428571428,5.40157142857143,2.3777142857142852,4513.142857142857,14.4,2.1651428571428566,73.08571428571429,14.808571428571426,407.1142857142857,48.152857142857144
"(2010, 20053, 1)",1676.8571428571427,253.57,-7385.0,41.82857142857142,1033.4285714285713,4.408571428571435,-141.28571428571422,27.782999999999998,-590.8571428571431,6993.0,-23.27857142857141,2.665285714285714,2.253714285714286,2165.0,4.949999999999999,2.529285714285714,182.4857142857143,6.2457142857142856,129.55714285714288,2.8242857142857147
"(2010, 20060, 1)",4217.314285714287,391.08514285714284,-6418.628571428573,7.485714285714295,1377.7142857142858,22.96285714285714,357.42857142857133,46.821999999999996,2963.4285714285716,18498.914285714287,101.91142857142857,3.911542857142857,3.5765714285714285,3270.0,5.257142857142858,2.1368571428571435,134.17142857142855,26.47428571428572,-471.19999999999993,22.676000000000002
"(2010, 20061, 1)",4892.142857142857,273.4599999999999,-7511.857142857141,83.87142857142857,1695.2857142857142,35.292857142857144,1062.0,54.08971428571429,2710.142857142857,21147.428571428572,138.75142857142856,4.541,4.818285714285714,3566.8571428571427,4.657142857142857,3.8291428571428563,300.9142857142857,-5.4385714285714215,85.52857142857147,29.68285714285714
"(2010, 20062, 1)",11765.714285714286,893.2742857142856,-3444.1428571428587,146.1285714285714,2299.5714285714284,103.29285714285714,367.42857142857156,-64.298,4032.0,40724.71428571429,0.9185714285713971,7.086285714285714,7.297857142857142,6934.857142857143,15.105714285714285,3.7191428571428577,536.0,31.24428571428571,793.5428571428572,43.99428571428571
"(2010, 20068, 1)",7961.217142857143,980.012,9565.377142857142,193.2,2436.077142857143,82.83685714285714,1986.837142857143,82.95455714285714,5105.4685714285715,33284.58571428571,244.85222857142855,7.044102857142858,7.104708571428571,4874.36,8.541457142857144,7.116508571428571,440.0,79.71657142857143,611.8645714285715,51.21988571428571
"(2010, 20075, 1)",34753.142857142855,3477.6914285714283,28996.85714285714,831.5999999999999,11000.0,282.48571428571427,9817.142857142857,366.5,25414.285714285714,137677.7142857143,1133.857142857143,31.26685714285715,31.58571428571429,22642.85714285714,35.88571428571428,31.914285714285707,2100.0,275.01428571428573,2668.4285714285716,220.48857142857142
"(2010, 20082, 1)",9427.42857142857,1036.0914285714287,7061.5714285714275,213.1428571428571,3626.8571428571427,103.58428571428571,2769.142857142857,108.69314285714286,6436.0,40588.0,335.13714285714286,9.757142857142858,10.258857142857142,7295.428571428572,10.342857142857145,9.537714285714287,690.8571428571429,102.95142857142856,471.4000000000001,61.537142857142854
"(2010, 20083, 1)",11428.57142857143,1032.3657142857144,11304.285714285714,231.11428571428567,3419.714285714286,98.73142857142858,3000.857142857143,109.94514285714286,8779.714285714286,43513.42857142857,356.48,9.828857142857142,9.244571428571428,7314.285714285715,10.957142857142852,10.020571428571428,515.5999999999999,143.02285714285713,686.4857142857143,68.67714285714285
"(2010, 20085, 1)",11744.57142857143,1258.7628571428572,8255.857142857143,251.31428571428566,4186.857142857143,102.03428571428572,3379.142857142857,134.93314285714285,8216.0,48943.71428571429,423.2371428571429,11.694285714285712,11.841714285714284,8744.0,14.542857142857141,11.687714285714284,776.8571428571429,94.88714285714285,634.0428571428572,80.20142857142858
"(2010, 20086, 1)",12994.782857142856,1690.0,16018.08,336.0,4399.051428571429,146.57542857142857,3811.462857142857,165.76137142857144,9442.217142857144,56517.0,530.3300571428572,13.352097142857145,12.889091428571428,8887.668571428572,24.853828571428572,14.568148571428571,835.0,130.20257142857142,1072.8097142857143,105.85297142857142
"(2010, 20091, 1)",9523.714285714286,1014.7228571428572,11064.857142857143,180.17142857142858,2824.8571428571427,87.88571428571429,2316.285714285714,92.42171428571429,7584.285714285715,36427.71428571428,291.5628571428571,8.001142857142858,7.883428571428572,5532.571428571428,11.699999999999996,8.94142857142857,421.6,110.25428571428571,579.1428571428571,59.457142857142856
"(2010, 20092, 1)",8948.285714285714,918.0648571428571,-32704.885714285716,196.18571428571425,2680.0285714285715,59.772,1974.9714285714285,79.34825714285714,5114.257142857143,31797.542857142857,184.25742857142856,7.538257142857142,7.5808,5692.0,-3.8414285714285725,5.530485714285717,386.0914285714286,-78.10571428571427,597.2142857142858,59.81428571428572
"(2010, 20093, 1)",4182.571428571428,-802.2185714285713,-6273.857142857143,83.28571428571428,1465.4285714285716,36.567142857142855,1204.857142857143,48.442142857142855,2688.4285714285716,19709.0,137.50428571428571,4.252142857142856,3.987714285714285,2985.285714285714,8.342857142857142,4.315285714285714,65.20000000000005,25.50857142857143,274.2142857142857,32.01714285714286
"(2010, 20094, 1)",3145.1428571428573,390.0,4984.371428571429,75.6,1191.4285714285713,33.142857142857146,1014.4,41.42857142857143,1774.2857142857142,13600.114285714286,126.4617142857143,3.417714285714286,3.308114285714286,2285.6,3.7714285714285705,4.203771428571429,238.8,44.02628571428571,299.86285714285714,26.454857142857144
"(2010, 20097, 1)",2977.6857142857143,299.10028571428575,-5529.4285714285725,69.09428571428572,1328.7142857142858,50.316857142857145,936.2857142857142,45.20285714285714,2544.7142857142853,11466.971428571429,30.980571428571437,4.2974,3.5057142857142862,2901.714285714286,-1.4657142857142844,1.4417142857142853,40.657142857142844,0.3362857142857152,319.91714285714284,35.18971428571429
"(2010, 20100, 1)",11063.142857142857,1153.8457142857142,5634.142857142857,280.0,3603.1428571428573,96.67285714285714,2991.1428571428573,99.21714285714286,6133.428571428572,45830.28571428572,284.6685714285714,9.852857142857143,10.375428571428571,7288.0,-1.562857142857144,9.57257142857143,695.0,78.31142857142856,922.0,63.73428571428571
"(2010, 20101, 1)",4928.5,645.4321428571428,1928.7142857142862,152.19285714285715,1971.7857142857142,46.85785714285714,1863.642857142857,70.48478571428572,2525.8571428571427,22459.64285714286,208.18928571428572,6.0075714285714295,5.755000000000001,4288.357142857143,4.192857142857143,6.216928571428571,435.0,39.05571428571428,539.4642857142857,46.799285714285716
"(2010, 20103, 1)",7009.314285714286,619.9762857142857,-1101.4857142857145,147.3885714285714,2092.842857142857,64.05085714285714,1678.4457142857143,64.38222857142857,3974.7714285714283,24714.760000000002,168.32697142857143,5.794400000000001,4.984674285714285,4400.325714285715,1.2142857142857153,4.249394285714286,288.00428571428574,44.83965714285715,521.3822857142857,46.508942857142856
"(2010, 20104, 1)",7097.714285714285,770.5914285714285,6504.142857142856,141.11428571428573,2084.285714285714,43.82714285714285,1727.142857142857,79.32657142857143,5694.571428571428,26020.571428571428,245.6942857142857,6.578571428571428,6.404000000000001,4648.571428571428,13.5,5.220857142857143,298.37142857142857,66.98,396.22857142857146,53.48
"(2010, 20108, 1)",7721.571428571429,690.6714285714286,5408.999999999998,159.51428571428573,2679.285714285714,61.098571428571425,1669.8571428571427,33.00285714285715,3440.0,32553.428571428572,199.53428571428572,7.427,6.413714285714283,1442.2857142857138,10.377142857142857,5.957999999999999,603.3571428571429,95.58571428571429,720.8571428571429,57.388571428571424
"(2010, 20111, 1)",7668.331428571429,1040.0,3213.4457142857136,162.4,1986.96,74.30874285714286,1498.3314285714287,69.9804,4771.942857142857,30789.577142857142,186.51177142857142,5.818708571428571,5.919897142857143,3992.5485714285714,7.994857142857143,6.188982857142857,315.0,39.52617142857143,474.6902857142857,40.12011428571429
"(2010, 30019, 1)",5127.785714285714,-478.99785714285713,-9976.714285714286,90.80714285714285,1621.142857142857,30.772142857142857,666.2285714285715,33.112071428571426,2781.1428571428573,17510.357142857145,-3.2292857142857656,3.9345714285714295,3.6121428571428584,3383.9285714285716,-2.67285714285714,3.037214285714285,244.56428571428572,11.712857142857146,301.40714285714284,25.091428571428573
"(2010, 30032, 1)",6406.642857142857,758.5964285714285,-5650.857142857141,119.23571428571427,1887.2142857142858,47.26357142857143,776.4428571428571,46.343642857142854,2013.2857142857147,24284.785714285714,2.687857142857098,5.088428571428572,4.373857142857144,4058.5,-6.065714285714288,4.278214285714286,285.0,24.009999999999998,387.59285714285716,34.777857142857144
"(2010, 30033, 1)",4233.785714285714,424.50214285714287,-1098.4285714285706,111.36428571428571,1630.5,46.94071428571428,1058.1,33.52678571428572,2048.0,21926.071428571428,87.46500000000002,3.6144285714285713,2.401428571428572,3285.6428571428573,3.782857142857143,3.919642857142857,281.25714285714287,17.52285714285714,375.23571428571427,26.52357142857143
"(2010, 30034, 1)",2602.4285714285716,-110.9085714285714,981.4285714285716,72.44285714285714,901.0,30.312857142857144,685.7142857142857,33.58457142857143,1370.7142857142858,11294.571428571428,84.87714285714286,2.6670000000000003,2.648285714285714,1897.7142857142858,3.4371428571428564,2.434857142857143,166.25714285714287,35.34571428571429,239.25714285714287,20.587142857142858
"(2010, 30035, 1)",8093.928571428572,326.4721428571428,-9710.142857142859,120.03571428571429,1802.5,68.18642857142856,934.4714285714285,61.02535714285714,3025.8571428571427,21138.757142857143,68.40385714285713,5.788285714285714,4.299828571428572,4372.385714285714,-5.342857142857142,0.14369999999999994,92.12857142857138,39.70342857142857,427.27,41.59271428571429
"(2010, 30036, 1)",4249.428571428572,505.63714285714286,4764.857142857143,97.68571428571428,1537.4285714285713,28.174285714285716,91.42857142857156,56.272,232.0,14094.857142857143,-2.805714285714288,4.654,4.5754285714285725,3196.5714285714284,6.148571428571429,4.233714285714286,258.65714285714284,58.82857142857143,384.65714285714284,14.265714285714289
"(2010, 30042, 1)",2520.785714285714,-2177.6778571428576,-6728.714285714286,29.32142857142857,944.9285714285714,2.6707142857142827,763.9285714285714,36.045071428571426,1809.5714285714287,11994.642857142857,58.82785714285714,2.7737142857142856,2.797142857142857,1986.5,6.0,2.3939285714285714,133.34285714285716,22.857142857142858,221.77857142857144,23.359285714285715
"(2010, 30056, 1)",5917.214285714286,539.4335714285714,3703.8571428571413,154.4071428571429,2414.214285714286,29.049285714285716,895.8142857142857,40.38407142857143,113.71428571428623,22890.357142857145,-39.73214285714289,6.089571428571428,4.626142857142857,5474.214285714285,-11.30857142857143,4.602785714285714,452.9,84.17142857142858,601.7214285714285,39.64785714285715
"(2010, 30057, 1)",7893.0,782.3442857142857,10650.857142857143,167.18571428571425,2281.285714285714,76.29857142857144,1972.7142857142858,87.48928571428571,5603.428571428572,28963.571428571428,239.46428571428572,6.942857142857143,6.516571428571428,4998.714285714285,7.645714285714286,5.996142857142857,375.0571428571429,89.97142857142858,453.7857142857143,59.744285714285716
"(2010, 30059, 1)",6632.571428571428,17.045999999999935,7953.828571428571,186.37142857142857,2562.8571428571427,50.50657142857143,1822.4571428571428,97.57142857142857,3407.4285714285716,27342.171428571426,228.98742857142855,8.038,7.333600000000001,5506.4,11.057142857142857,8.392800000000001,507.2,91.2,653.3085714285714,56.21942857142857
"(2010, 30060, 1)",10490.1,-1458.4250000000002,-11817.399999999994,242.36428571428576,3719.614285714286,93.11414285714285,2054.557142857143,107.95407142857142,5867.2,40042.5,164.2032857142857,10.02057142857143,8.496171428571428,7874.614285714286,13.341714285714287,8.267900000000001,657.4857142857143,110.28942857142857,789.15,66.91414285714285
"(2010, 30065, 1)",6176.5,575.8107142857143,482.8571428571431,134.57857142857142,2010.642857142857,58.32642857142857,1503.357142857143,65.04078571428572,3669.0,23932.35714285714,149.03071428571428,5.518571428571429,5.394000000000001,3834.214285714286,-1.9857142857142858,5.903357142857143,360.0,38.56285714285714,412.20714285714286,44.473571428571425
"(2010, 30067, 1)",9329.142857142857,-412.4057142857141,4172.0,243.14285714285714,3552.5714285714284,119.32571428571428,2917.1428571428573,126.49942857142857,6038.0,40616.57142857143,375.0628571428572,10.096000000000002,9.96457142857143,6897.714285714285,19.337142857142855,10.949142857142856,700.7714285714286,134.14285714285714,854.7714285714286,76.26285714285714
"(2010, 30072, 1)",7347.0,515.3799999999999,-2350.4285714285725,145.59999999999997,2652.0,78.39714285714285,1543.142857142857,89.475,3858.0,28188.0,168.67285714285717,7.507571428571429,6.47757142857143,5781.285714285715,9.72857142857143,5.816428571428572,-69.89999999999998,64.31714285714285,699.3857142857142,52.03
"(2010, 30077, 1)",5560.714285714285,692.36,7687.714285714286,92.31428571428569,1882.142857142857,45.47142857142857,861.0285714285715,60.39071428571428,2699.428571428571,20515.17142857143,44.43542857142856,5.5644285714285715,5.469314285714287,3876.9714285714285,6.857142857142858,5.369942857142858,321.62857142857143,69.53228571428572,454.7942857142857,31.20657142857143
"(2010, 30080, 1)",8819.92857142857,1105.8964285714285,17177.285714285714,213.7785714285714,3583.5,83.57642857142858,3254.957142857143,131.89792857142857,5777.571428571428,39251.1,419.35185714285717,10.737999999999998,10.23902857142857,7272.614285714286,16.45714285714286,11.9933,748.2,133.31657142857142,924.7157142857143,85.92728571428572
"(2010, 30084, 1)",7343.714285714286,788.6778571428572,-5348.857142857145,145.39999999999998,2810.4285714285716,54.808571428571426,1098.4285714285716,46.85728571428572,1857.4285714285716,26875.285714285714,-34.96071428571429,6.376428571428571,6.205142857142858,5927.428571428572,-4.074285714285715,5.331857142857142,508.0,53.23428571428571,625.8285714285714,40.69
"(2010, 30087, 1)",4540.071428571428,303.6778571428572,-6091.142857142857,82.70714285714286,1585.0714285714287,28.377857142857142,816.5,43.263357142857146,2424.142857142858,15937.785714285714,66.42928571428573,4.575857142857143,3.9770000000000008,3617.3571428571427,3.1971428571428593,4.302214285714285,283.0857142857143,14.705714285714286,305.76428571428573,31.252142857142857
"(2010, 30091, 1)",3605.2428571428572,-60.09899999999993,841.7142857142844,47.76714285714287,1052.2142857142858,35.88214285714286,108.64285714285734,37.57564285714286,1318.5714285714287,11393.471428571429,49.49471428571428,2.799000000000001,2.9017142857142852,2911.9285714285716,9.0,-2.3430714285714274,59.22857142857143,53.7,308.6071428571429,20.875
"(2010, 30094, 1)",3448.2285714285717,-1252.0457142857144,-29344.28571428571,-18.234285714285733,706.3428571428572,-3.815428571428569,374.5999999999999,21.69765714285714,2885.942857142857,4612.399999999998,-27.778857142857163,2.361428571428572,1.1365142857142851,3052.6285714285714,7.714285714285715,-0.013257142857142412,-514.7714285714287,13.812571428571424,106.2057142857143,29.018285714285714
"(2010, 30099, 1)",3358.4285714285716,317.85285714285715,3805.857142857143,48.62857142857143,1165.2142857142858,35.721428571428575,752.9285714285714,16.689642857142857,1650.7142857142858,16250.428571428572,73.34571428571428,3.543785714285714,3.5935,2700.0,8.251428571428573,3.3265714285714285,239.0,40.61642857142857,354.8285714285714,24.639285714285712
"(2010, 30100, 1)",8757.357142857143,572.4192857142856,3600.2857142857138,182.29285714285714,2450.3571428571427,61.69357142857143,1168.5285714285715,87.05192857142858,4911.0,31641.1,124.90899999999999,7.159714285714285,6.970885714285714,4998.042857142857,9.9,5.881871428571429,398.1714285714286,90.77085714285714,547.2585714285715,42.16442857142857
"(2010, 30108, 1)",6213.765714285714,558.0174571428572,7642.797142857142,147.0857142857143,2339.785714285714,67.65,2000.7857142857142,65.12192857142857,3968.142857142857,26332.285714285714,227.21031428571428,6.349428571428572,6.475714285714285,4538.214285714285,4.605714285714287,7.0170714285714295,444.8457142857143,87.91428571428571,547.6357142857142,52.950714285714284
"(2010, 30116, 1)",7079.642857142857,849.7,13237.5,191.0857142857143,2705.714285714286,75.49285714285715,2382.8571428571427,84.14571428571429,4618.571428571428,31705.714285714286,286.62142857142857,7.662857142857144,7.691428571428572,5454.285714285715,7.999999999999998,8.077142857142857,498.7857142857143,103.57142857142857,702.4285714285714,64.8
"(2010, 30117, 1)",8946.657142857142,860.69,9264.885714285714,186.2,2716.171428571429,84.22142857142858,2289.2571428571428,100.39085714285714,7758.057142857143,33719.857142857145,305.7011428571428,7.722371428571429,7.655971428571429,5394.8,15.848,7.91297142857143,468.65714285714284,102.59857142857143,584.6371428571429,64.278
"(2010, 30121, 1)",6998.714285714285,670.9835714285714,-2657.357142857145,178.3428571428571,2839.9285714285716,43.72428571428572,1576.0714285714284,73.77407142857143,2490.4285714285725,26133.0,90.91499999999996,7.861571428571427,6.682571428571428,6378.214285714285,0.3714285714285701,7.346642857142857,556.1714285714286,60.79714285714286,625.0785714285714,48.62642857142857
"(2010, 30122, 1)",6363.142857142857,659.8149999999999,2900.0714285714275,130.5142857142857,1994.142857142857,39.60857142857143,827.6999999999999,43.00492857142857,2347.5714285714294,24815.142857142855,-10.30928571428575,4.9002857142857135,3.658285714285714,4252.214285714285,-8.005714285714285,4.225785714285713,304.40714285714284,74.05857142857143,417.23571428571427,35.744285714285716
"(2010, 30127, 1)",7427.571428571428,586.5,12326.0,179.14285714285714,2495.8571428571427,89.39285714285714,2002.0,79.36357142857142,4348.142857142857,31289.285714285714,283.43571428571425,7.355428571428572,7.634142857142857,5456.857142857143,13.01142857142857,6.066285714285716,485.2857142857143,97.55714285714285,712.0428571428571,60.71142857142857
