,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 20083, 1)",10457.142857142857,634.7314285714286,2408.5714285714275,179.4285714285714,2889.4285714285716,79.46285714285715,2491.714285714286,71.89028571428572,7349.428571428572,37426.857142857145,233.96,8.257714285714284,7.389142857142857,6928.571428571428,-1.7857142857142918,6.841142857142857,311.19999999999993,138.0457142857143,457.9714285714286,42.354285714285716
"(2010, 20085, 1)",10389.142857142857,957.5257142857143,-6488.285714285714,180.62857142857138,3873.714285714286,66.06857142857142,2698.285714285714,99.86628571428572,6582.0,42587.42857142857,287.4742857142857,9.988571428571426,10.78342857142857,8488.0,2.0857142857142854,7.87542857142857,683.7142857142858,21.774285714285696,163.0857142857144,51.402857142857144
"(2010, 20086, 1)",12989.565714285714,1690.0,8036.16,336.0,4398.102857142857,146.15085714285715,3802.925714285714,163.52274285714284,9364.434285714286,56434.0,521.6601142857143,13.304194285714289,12.878182857142855,8875.337142857143,23.307657142857146,14.436297142857143,835.0,95.40514285714285,1055.6194285714287,105.70594285714286
"(2010, 20091, 1)",8947.42857142857,859.4457142857143,6729.714285714286,144.74285714285713,2599.714285714286,77.77142857142857,2112.5714285714284,70.84342857142857,6908.571428571428,32855.42857142857,228.12571428571428,7.202285714285715,7.066857142857144,5265.142857142857,5.099999999999996,7.782857142857143,313.2,106.50857142857143,483.2857142857143,47.91428571428571
"(2010, 20092, 1)",8296.57142857143,666.1297142857143,-81409.77142857143,168.37142857142854,2410.057142857143,19.543999999999997,1449.942857142857,46.69651428571429,2718.5142857142846,24295.085714285713,18.514857142857124,6.3765142857142845,6.6616,5584.0,-25.382857142857144,1.1609714285714325,247.1828571428572,-266.21142857142854,494.42857142857144,48.62857142857143
"(2010, 20093, 1)",3165.1428571428573,-2254.4371428571426,-21947.714285714286,34.97142857142856,1130.857142857143,11.13428571428571,939.7142857142858,30.884285714285717,2076.857142857143,16818.0,62.00857142857143,3.3042857142857134,2.8754285714285706,2570.5714285714284,5.885714285714285,2.630571428571429,-209.5999999999999,-15.982857142857142,103.42857142857144,24.034285714285716
"(2010, 20094, 1)",3090.285714285714,390.0,4568.742857142857,75.6,1182.857142857143,32.285714285714285,968.8,38.857142857142854,1448.5714285714284,13100.228571428572,104.92342857142857,3.335428571428572,3.216228571428571,2271.2,0.34285714285714164,3.907542857142857,237.6,43.052571428571426,299.7257142857143,25.909714285714287
"(2010, 20097, 1)",-44.62857142857138,-181.7994285714285,-20458.857142857145,6.588571428571427,1007.4285714285714,39.63371428571429,562.5714285714286,26.405714285714282,979.4285714285711,-1566.057142857142,-125.03885714285713,3.5948,2.1114285714285717,2503.4285714285716,-12.83142857142857,-2.4165714285714293,-193.6857142857143,-60.32742857142857,229.83428571428573,30.37942857142857
"(2010, 20100, 1)",10926.285714285714,877.6914285714286,-8731.714285714286,280.0,3556.285714285714,82.34571428571428,2832.285714285714,58.43428571428572,4656.857142857143,43660.57142857143,122.3371428571428,8.605714285714285,10.050857142857142,7176.0,-25.025714285714283,6.745142857142859,695.0,20.622857142857143,894.0,38.46857142857142
"(2010, 20101, 1)",4857.0,640.8642857142858,-7142.5714285714275,150.38571428571427,1943.5714285714287,43.715714285714284,1777.2857142857142,62.96957142857143,1551.7142857142856,21419.285714285714,146.37857142857143,5.715142857142858,5.61,4276.714285714285,-3.614285714285714,5.533857142857143,435.0,3.1114285714285614,508.92857142857144,41.598571428571425
"(2010, 20103, 1)",6418.628571428571,329.95257142857145,-14602.971428571429,121.17714285714283,1885.6857142857143,51.10171428571428,1356.8914285714286,40.76445714285714,2349.542857142857,18529.52,60.65394285714285,4.788800000000001,3.369348571428571,4200.651428571428,-11.37142857142857,1.1987885714285715,161.00857142857143,4.679314285714298,467.76457142857146,36.01788571428571
"(2010, 20104, 1)",6595.428571428572,631.1828571428571,408.28571428571195,105.82857142857145,1918.5714285714284,14.654285714285706,1444.2857142857142,70.65314285714285,5279.142857142857,21941.142857142855,219.38857142857142,6.1571428571428575,6.108000000000001,4597.142857142857,13.5,3.1417142857142855,196.74285714285713,49.96,287.4571428571429,49.96
"(2010, 20108, 1)",6243.142857142858,211.34285714285704,-6382.000000000004,78.22857142857146,2108.5714285714284,31.19714285714285,419.7142857142853,-57.994285714285695,270.0,24706.85714285714,-9.931428571428569,4.954,3.3274285714285687,-3715.4285714285725,1.2542857142857144,1.1159999999999997,561.7142857142858,69.17142857142858,601.7142857142858,35.777142857142856
"(2010, 20111, 1)",7636.662857142857,1040.0,-5173.108571428573,162.4,1973.92,70.61748571428572,1466.662857142857,61.9608,4473.885714285714,30279.154285714285,154.02354285714284,5.537417142857143,5.8397942857142855,3985.097142857143,3.9897142857142853,5.577965714285714,315.0,5.052342857142861,454.38057142857144,32.24022857142857
"(2010, 30019, 1)",3655.5714285714284,-1737.9957142857143,-29753.428571428572,44.41428571428571,1492.2857142857142,-0.4557142857142864,-87.54285714285697,-1.7758571428571486,152.28571428571468,9820.714285714286,-204.45857142857153,2.5691428571428583,2.0242857142857162,3267.8571428571427,-15.845714285714282,0.3744285714285702,209.12857142857143,-41.57428571428571,232.81428571428572,7.182857142857145
"(2010, 30032, 1)",4813.285714285715,477.19285714285706,-23101.714285714283,73.27142857142856,1674.4285714285716,18.527142857142863,-87.11428571428587,10.687285714285707,-1793.4285714285706,16569.571428571428,-228.6242857142858,3.776857142857144,2.4477142857142864,3917.0,-24.731428571428573,1.7564285714285717,235.0,-29.980000000000004,275.1857142857143,18.555714285714288
"(2010, 30033, 1)",3067.5714285714284,69.00428571428574,-11596.857142857141,91.12857142857143,1561.0,25.881428571428565,786.2,3.0535714285714377,576.0,19952.14285714286,-18.069999999999965,2.128857142857143,-0.19714285714285573,3271.285714285714,-2.6342857142857135,2.3392857142857144,267.51428571428573,-28.954285714285717,335.4714285714286,15.047142857142855
"(2010, 30034, 1)",2504.8571428571427,-611.8171428571428,-3437.142857142857,69.28571428571428,852.0,27.625714285714285,581.4285714285714,31.16914285714286,881.4285714285714,10189.142857142857,54.754285714285714,2.434,2.4965714285714284,1895.4285714285713,1.1742857142857135,1.769714285714286,152.5142857142857,34.691428571428574,238.5142857142857,19.174285714285716
"(2010, 30035, 1)",7187.857142857143,-517.0557142857144,-33020.28571428572,49.67142857142858,1305.0,50.37285714285714,108.94285714285706,32.05071428571428,-268.2857142857147,6477.5142857142855,-116.19228571428573,4.5765714285714285,1.6996571428571432,4144.771428571428,-24.485714285714284,-7.1126,-175.74285714285725,-5.593142857142865,299.54,27.185428571428574
"(2010, 30036, 1)",2798.8571428571427,231.27428571428572,529.7142857142862,69.37142857142857,1474.857142857143,-1.6514285714285677,-1077.1428571428569,50.544,-3606.0,4489.714285714286,-186.61142857142858,4.408,4.350857142857143,3193.1428571428573,2.6971428571428575,3.267428571428572,252.31428571428572,57.65714285714286,384.3142857142857,-9.468571428571423
"(2010, 30042, 1)",1841.5714285714284,-4745.355714285715,-18457.428571428572,-11.357142857142861,889.8571428571429,-20.658571428571435,657.8571428571429,34.09014285714286,1719.142857142857,10789.285714285714,-3.344285714285718,2.5474285714285716,2.694285714285714,1973.0,6.0,1.387857142857143,76.68571428571428,8.714285714285715,178.55714285714288,22.71857142857143
"(2010, 30056, 1)",3234.4285714285716,38.86714285714277,-7992.285714285717,93.21428571428575,2128.4285714285716,-22.901428571428568,-658.3714285714286,-25.231857142857137,-6072.5714285714275,10180.714285714286,-417.4642857142858,3.7791428571428574,1.2522857142857138,5248.428571428572,-38.817142857142855,0.5055714285714288,390.8,68.34285714285714,508.4428571428572,9.29571428571429
"(2010, 30057, 1)",7586.0,654.6885714285714,8101.714285714286,149.57142857142856,2062.5714285714284,71.59714285714286,1655.4285714285716,78.97857142857143,4306.857142857143,26127.142857142855,173.92857142857142,6.385714285714286,5.833142857142857,4897.428571428572,0.2914285714285718,3.992285714285715,300.11428571428576,86.94285714285715,357.57142857142856,56.488571428571426
